date,province_raw,n,province,date_full
197,Sichuan,0,11,2020-05-16
198,Sichuan,0,11,2020-05-17
199,Sichuan,0,11,2020-05-18
200,Sichuan,0,11,2020-05-19
201,Sichuan,0,11,2020-05-20
202,Sichuan,2,11,2020-05-21
203,Sichuan,0,11,2020-05-22
204,Sichuan,0,11,2020-05-23
205,Sichuan,1,11,2020-05-24
206,Sichuan,0,11,2020-05-25
207,Sichuan,0,11,2020-05-26
208,Sichuan,0,11,2020-05-27
209,Sichuan,0,11,2020-05-28
210,Sichuan,0,11,2020-05-29
211,Sichuan,0,11,2020-05-30
212,Sichuan,11,11,2020-05-31
213,Sichuan,2,11,2020-06-01
214,Sichuan,0,11,2020-06-02
215,Sichuan,0,11,2020-06-03
216,Sichuan,1,11,2020-06-04
217,Sichuan,0,11,2020-06-05
218,Sichuan,0,11,2020-06-06
219,Sichuan,3,11,2020-06-07
220,Sichuan,1,11,2020-06-08
221,Sichuan,0,11,2020-06-09
222,Sichuan,0,11,2020-06-10
223,Sichuan,0,11,2020-06-11
224,Sichuan,1,11,2020-06-12
225,Sichuan,0,11,2020-06-13
226,Sichuan,4,11,2020-06-14
227,Sichuan,1,11,2020-06-15
228,Sichuan,1,11,2020-06-16
0,Heilongjiang,0,12,2019-11-01
1,Heilongjiang,0,12,2019-11-02
2,Heilongjiang,0,12,2019-11-03
3,Heilongjiang,0,12,2019-11-04
4,Heilongjiang,0,12,2019-11-05
5,Heilongjiang,0,12,2019-11-06
6,Heilongjiang,0,12,2019-11-07
7,Heilongjiang,0,12,2019-11-08
8,Heilongjiang,0,12,2019-11-09
9,Heilongjiang,0,12,2019-11-10
10,Heilongjiang,0,12,2019-11-11
11,Heilongjiang,0,12,2019-11-12
12,Heilongjiang,0,12,2019-11-13
13,Heilongjiang,0,12,2019-11-14
14,Heilongjiang,0,12,2019-11-15
15,Heilongjiang,0,12,2019-11-16
16,Heilongjiang,0,12,2019-11-17
17,Heilongjiang,0,12,2019-11-18
18,Heilongjiang,0,12,2019-11-19
19,Heilongjiang,0,12,2019-11-20
20,Heilongjiang,0,12,2019-11-21
21,Heilongjiang,0,12,2019-11-22
22,Heilongjiang,0,12,2019-11-23
23,Heilongjiang,0,12,2019-11-24
24,Heilongjiang,0,12,2019-11-25
25,Heilongjiang,0,12,2019-11-26
26,Heilongjiang,0,12,2019-11-27
27,Heilongjiang,0,12,2019-11-28
28,Heilongjiang,0,12,2019-11-29
29,Heilongjiang,0,12,2019-11-30
30,Heilongjiang,0,12,2019-12-01
31,Heilongjiang,0,12,2019-12-02
32,Heilongjiang,0,12,2019-12-03
33,Heilongjiang,0,12,2019-12-04
34,Heilongjiang,0,12,2019-12-05
35,Heilongjiang,0,12,2019-12-06
36,Heilongjiang,0,12,2019-12-07
37,Heilongjiang,0,12,2019-12-08
38,Heilongjiang,0,12,2019-12-09
39,Heilongjiang,0,12,2019-12-10
40,Heilongjiang,0,12,2019-12-11
41,Heilongjiang,0,12,2019-12-12
42,Heilongjiang,0,12,2019-12-13
43,Heilongjiang,0,12,2019-12-14
44,Heilongjiang,0,12,2019-12-15
45,Heilongjiang,0,12,2019-12-16
46,Heilongjiang,0,12,2019-12-17
47,Heilongjiang,0,12,2019-12-18
48,Heilongjiang,0,12,2019-12-19
49,Heilongjiang,0,12,2019-12-20
50,Heilongjiang,0,12,2019-12-21
51,Heilongjiang,0,12,2019-12-22
52,Heilongjiang,0,12,2019-12-23
53,Heilongjiang,0,12,2019-12-24
54,Heilongjiang,0,12,2019-12-25
55,Heilongjiang,0,12,2019-12-26
56,Heilongjiang,0,12,2019-12-27
57,Heilongjiang,0,12,2019-12-28
58,Heilongjiang,0,12,2019-12-29
59,Heilongjiang,0,12,2019-12-30
60,Heilongjiang,0,12,2019-12-31
61,Heilongjiang,0,12,2020-01-01
62,Heilongjiang,0,12,2020-01-02
63,Heilongjiang,0,12,2020-01-03
64,Heilongjiang,0,12,2020-01-04
65,Heilongjiang,0,12,2020-01-05
66,Heilongjiang,0,12,2020-01-06
67,Heilongjiang,0,12,2020-01-07
68,Heilongjiang,0,12,2020-01-08
69,Heilongjiang,0,12,2020-01-09
70,Heilongjiang,0,12,2020-01-10
71,Heilongjiang,0,12,2020-01-11
72,Heilongjiang,0,12,2020-01-12
73,Heilongjiang,0,12,2020-01-13
74,Heilongjiang,0,12,2020-01-14
75,Heilongjiang,0,12,2020-01-15
76,Heilongjiang,0,12,2020-01-16
77,Heilongjiang,0,12,2020-01-17
78,Heilongjiang,0,12,2020-01-18
79,Heilongjiang,0,12,2020-01-19
80,Heilongjiang,0,12,2020-01-20
81,Heilongjiang,0,12,2020-01-21
82,Heilongjiang,1,12,2020-01-22
83,Heilongjiang,2,12,2020-01-23
84,Heilongjiang,6,12,2020-01-24
85,Heilongjiang,6,12,2020-01-25
86,Heilongjiang,6,12,2020-01-26
87,Heilongjiang,9,12,2020-01-27
88,Heilongjiang,7,12,2020-01-28
89,Heilongjiang,6,12,2020-01-29
90,Heilongjiang,16,12,2020-01-30
91,Heilongjiang,21,12,2020-01-31
92,Heilongjiang,15,12,2020-02-01
93,Heilongjiang,23,12,2020-02-02
94,Heilongjiang,39,12,2020-02-03
95,Heilongjiang,35,12,2020-02-04
96,Heilongjiang,37,12,2020-02-05
97,Heilongjiang,37,12,2020-02-06
98,Heilongjiang,19,12,2020-02-07
99,Heilongjiang,26,12,2020-02-08
100,Heilongjiang,24,12,2020-02-09
101,Heilongjiang,29,12,2020-02-10
102,Heilongjiang,18,12,2020-02-11
103,Heilongjiang,17,12,2020-02-12
104,Heilongjiang,23,12,2020-02-13
105,Heilongjiang,7,12,2020-02-14
106,Heilongjiang,20,12,2020-02-15
107,Heilongjiang,12,12,2020-02-16
108,Heilongjiang,7,12,2020-02-17
109,Heilongjiang,6,12,2020-02-18
110,Heilongjiang,6,12,2020-02-19
111,Heilongjiang,3,12,2020-02-20
112,Heilongjiang,0,12,2020-02-21
113,Heilongjiang,1,12,2020-02-22
114,Heilongjiang,0,12,2020-02-23
115,Heilongjiang,0,12,2020-02-24
116,Heilongjiang,0,12,2020-02-25
117,Heilongjiang,0,12,2020-02-26
118,Heilongjiang,0,12,2020-02-27
119,Heilongjiang,0,12,2020-02-28
120,Heilongjiang,0,12,2020-02-29
121,Heilongjiang,0,12,2020-03-01
122,Heilongjiang,0,12,2020-03-02
123,Heilongjiang,0,12,2020-03-03
124,Heilongjiang,1,12,2020-03-04
126,Heilongjiang,0,12,2020-03-06
127,Heilongjiang,0,12,2020-03-07
128,Heilongjiang,0,12,2020-03-08
129,Heilongjiang,0,12,2020-03-09
130,Heilongjiang,1,12,2020-03-10
131,Heilongjiang,0,12,2020-03-11
132,Heilongjiang,0,12,2020-03-12
133,Heilongjiang,0,12,2020-03-13
134,Heilongjiang,0,12,2020-03-14
135,Heilongjiang,0,12,2020-03-15
136,Heilongjiang,0,12,2020-03-16
137,Heilongjiang,0,12,2020-03-17
138,Heilongjiang,1,12,2020-03-18
139,Heilongjiang,1,12,2020-03-19
140,Heilongjiang,0,12,2020-03-20
141,Heilongjiang,0,12,2020-03-21
142,Heilongjiang,0,12,2020-03-22
143,Heilongjiang,0,12,2020-03-23
144,Heilongjiang,0,12,2020-03-24
145,Heilongjiang,0,12,2020-03-25
146,Heilongjiang,0,12,2020-03-26
147,Heilongjiang,0,12,2020-03-27
148,Heilongjiang,0,12,2020-03-28
149,Heilongjiang,0,12,2020-03-29
150,Heilongjiang,0,12,2020-03-30
151,Heilongjiang,0,12,2020-03-31
152,Heilongjiang,4,12,2020-04-01
153,Heilongjiang,1,12,2020-04-02
154,Heilongjiang,2,12,2020-04-03
155,Heilongjiang,13,12,2020-04-04
156,Heilongjiang,20,12,2020-04-05
157,Heilongjiang,20,12,2020-04-06
158,Heilongjiang,25,12,2020-04-07
159,Heilongjiang,40,12,2020-04-08
160,Heilongjiang,29,12,2020-04-09
161,Heilongjiang,23,12,2020-04-10
162,Heilongjiang,23,12,2020-04-11
163,Heilongjiang,56,12,2020-04-12
164,Heilongjiang,79,12,2020-04-13
165,Heilongjiang,22,12,2020-04-14
166,Heilongjiang,20,12,2020-04-15
167,Heilongjiang,11,12,2020-04-16
168,Heilongjiang,20,12,2020-04-17
169,Heilongjiang,6,12,2020-04-18
170,Heilongjiang,7,12,2020-04-19
171,Heilongjiang,8,12,2020-04-20
172,Heilongjiang,8,12,2020-04-21
173,Heilongjiang,4,12,2020-04-22
174,Heilongjiang,3,12,2020-04-23
175,Heilongjiang,2,12,2020-04-24
176,Heilongjiang,5,12,2020-04-25
177,Heilongjiang,1,12,2020-04-26
178,Heilongjiang,3,12,2020-04-27
179,Heilongjiang,0,12,2020-04-28
180,Heilongjiang,0,12,2020-04-29
181,Heilongjiang,5,12,2020-04-30
182,Heilongjiang,0,12,2020-05-01
183,Heilongjiang,0,12,2020-05-02
184,Heilongjiang,0,12,2020-05-03
185,Heilongjiang,0,12,2020-05-04
186,Heilongjiang,0,12,2020-05-05
187,Heilongjiang,0,12,2020-05-06
188,Heilongjiang,0,12,2020-05-07
189,Heilongjiang,0,12,2020-05-08
190,Heilongjiang,0,12,2020-05-09
191,Heilongjiang,1,12,2020-05-10
192,Heilongjiang,0,12,2020-05-11
193,Heilongjiang,0,12,2020-05-12
194,Heilongjiang,0,12,2020-05-13
195,Heilongjiang,0,12,2020-05-14
196,Heilongjiang,0,12,2020-05-15
197,Heilongjiang,0,12,2020-05-16
198,Heilongjiang,0,12,2020-05-17
199,Heilongjiang,0,12,2020-05-18
200,Heilongjiang,0,12,2020-05-19
201,Heilongjiang,0,12,2020-05-20
202,Heilongjiang,0,12,2020-05-21
203,Heilongjiang,0,12,2020-05-22
204,Heilongjiang,0,12,2020-05-23
205,Heilongjiang,0,12,2020-05-24
206,Heilongjiang,0,12,2020-05-25
207,Heilongjiang,0,12,2020-05-26
208,Heilongjiang,0,12,2020-05-27
209,Heilongjiang,0,12,2020-05-28
210,Heilongjiang,0,12,2020-05-29
211,Heilongjiang,0,12,2020-05-30
212,Heilongjiang,0,12,2020-05-31
213,Heilongjiang,0,12,2020-06-01
214,Heilongjiang,0,12,2020-06-02
215,Heilongjiang,0,12,2020-06-03
216,Heilongjiang,0,12,2020-06-04
217,Heilongjiang,0,12,2020-06-05
218,Heilongjiang,0,12,2020-06-06
219,Heilongjiang,0,12,2020-06-07
220,Heilongjiang,0,12,2020-06-08
221,Heilongjiang,0,12,2020-06-09
222,Heilongjiang,0,12,2020-06-10
223,Heilongjiang,0,12,2020-06-11
224,Heilongjiang,0,12,2020-06-12
225,Heilongjiang,0,12,2020-06-13
226,Heilongjiang,0,12,2020-06-14
227,Heilongjiang,0,12,2020-06-15
228,Heilongjiang,0,12,2020-06-16
0,Beijing,0,13,2019-11-01
1,Beijing,0,13,2019-11-02
2,Beijing,0,13,2019-11-03
3,Beijing,0,13,2019-11-04
4,Beijing,0,13,2019-11-05
5,Beijing,0,13,2019-11-06
6,Beijing,0,13,2019-11-07
7,Beijing,0,13,2019-11-08
8,Beijing,0,13,2019-11-09
9,Beijing,0,13,2019-11-10
10,Beijing,0,13,2019-11-11
11,Beijing,0,13,2019-11-12
12,Beijing,0,13,2019-11-13
13,Beijing,0,13,2019-11-14
14,Beijing,0,13,2019-11-15
15,Beijing,0,13,2019-11-16
16,Beijing,0,13,2019-11-17
17,Beijing,0,13,2019-11-18
18,Beijing,0,13,2019-11-19
19,Beijing,0,13,2019-11-20
20,Beijing,0,13,2019-11-21
21,Beijing,0,13,2019-11-22
22,Beijing,0,13,2019-11-23
23,Beijing,0,13,2019-11-24
24,Beijing,0,13,2019-11-25
25,Beijing,0,13,2019-11-26
26,Beijing,0,13,2019-11-27
27,Beijing,0,13,2019-11-28
28,Beijing,0,13,2019-11-29
29,Beijing,0,13,2019-11-30
30,Beijing,0,13,2019-12-01
31,Beijing,0,13,2019-12-02
32,Beijing,0,13,2019-12-03
33,Beijing,0,13,2019-12-04
34,Beijing,0,13,2019-12-05
35,Beijing,0,13,2019-12-06
36,Beijing,0,13,2019-12-07
37,Beijing,0,13,2019-12-08
38,Beijing,0,13,2019-12-09
39,Beijing,0,13,2019-12-10
40,Beijing,0,13,2019-12-11
41,Beijing,0,13,2019-12-12
42,Beijing,0,13,2019-12-13
43,Beijing,0,13,2019-12-14
44,Beijing,0,13,2019-12-15
45,Beijing,0,13,2019-12-16
46,Beijing,0,13,2019-12-17
47,Beijing,0,13,2019-12-18
48,Beijing,0,13,2019-12-19
49,Beijing,0,13,2019-12-20
50,Beijing,0,13,2019-12-21
51,Beijing,0,13,2019-12-22
52,Beijing,0,13,2019-12-23
53,Beijing,0,13,2019-12-24
54,Beijing,0,13,2019-12-25
55,Beijing,0,13,2019-12-26
56,Beijing,0,13,2019-12-27
57,Beijing,0,13,2019-12-28
58,Beijing,0,13,2019-12-29
59,Beijing,0,13,2019-12-30
60,Beijing,0,13,2019-12-31
61,Beijing,0,13,2020-01-01
62,Beijing,0,13,2020-01-02
63,Beijing,0,13,2020-01-03
64,Beijing,0,13,2020-01-04
65,Beijing,0,13,2020-01-05
66,Beijing,0,13,2020-01-06
67,Beijing,0,13,2020-01-07
68,Beijing,0,13,2020-01-08
69,Beijing,0,13,2020-01-09
70,Beijing,0,13,2020-01-10
71,Beijing,0,13,2020-01-11
72,Beijing,0,13,2020-01-12
73,Beijing,0,13,2020-01-13
74,Beijing,0,13,2020-01-14
75,Beijing,0,13,2020-01-15
76,Beijing,0,13,2020-01-16
77,Beijing,0,13,2020-01-17
78,Beijing,0,13,2020-01-18
79,Beijing,0,13,2020-01-19
80,Beijing,3,13,2020-01-20
81,Beijing,5,13,2020-01-21
82,Beijing,4,13,2020-01-22
83,Beijing,12,13,2020-01-23
84,Beijing,10,13,2020-01-24
85,Beijing,15,13,2020-01-25
86,Beijing,16,13,2020-01-26
87,Beijing,13,13,2020-01-27
88,Beijing,16,13,2020-01-28
89,Beijing,16,13,2020-01-29
90,Beijing,20,13,2020-01-30
91,Beijing,24,13,2020-01-31
92,Beijing,27,13,2020-02-01
93,Beijing,32,13,2020-02-02
94,Beijing,16,13,2020-02-03
95,Beijing,25,13,2020-02-04
96,Beijing,21,13,2020-02-05
97,Beijing,21,13,2020-02-06
98,Beijing,18,13,2020-02-07
99,Beijing,11,13,2020-02-08
100,Beijing,11,13,2020-02-09
101,Beijing,5,13,2020-02-10
102,Beijing,10,13,2020-02-11
103,Beijing,14,13,2020-02-12
104,Beijing,6,13,2020-02-13
105,Beijing,3,13,2020-02-14
106,Beijing,5,13,2020-02-15
107,Beijing,1,13,2020-02-16
108,Beijing,6,13,2020-02-17
109,Beijing,6,13,2020-02-18
110,Beijing,2,13,2020-02-19
111,Beijing,1,13,2020-02-20
112,Beijing,3,13,2020-02-21
113,Beijing,0,13,2020-02-22
114,Beijing,0,13,2020-02-23
115,Beijing,1,13,2020-02-24
116,Beijing,0,13,2020-02-25
117,Beijing,10,13,2020-02-26
118,Beijing,0,13,2020-02-27
119,Beijing,1,13,2020-02-28
120,Beijing,2,13,2020-02-29
121,Beijing,1,13,2020-03-01
122,Beijing,0,13,2020-03-02
123,Beijing,3,13,2020-03-03
124,Beijing,1,13,2020-03-04
126,Beijing,4,13,2020-03-06
127,Beijing,2,13,2020-03-07
128,Beijing,0,13,2020-03-08
129,Beijing,1,13,2020-03-09
130,Beijing,6,13,2020-03-10
131,Beijing,0,13,2020-03-11
132,Beijing,1,13,2020-03-12
133,Beijing,1,13,2020-03-13
134,Beijing,5,13,2020-03-14
135,Beijing,4,13,2020-03-15
136,Beijing,9,13,2020-03-16
137,Beijing,3,13,2020-03-17
138,Beijing,21,13,2020-03-18
139,Beijing,6,13,2020-03-19
140,Beijing,14,13,2020-03-20
141,Beijing,13,13,2020-03-21
142,Beijing,10,13,2020-03-22
143,Beijing,32,13,2020-03-23
144,Beijing,5,13,2020-03-24
145,Beijing,6,13,2020-03-25
146,Beijing,4,13,2020-03-26
147,Beijing,3,13,2020-03-27
148,Beijing,4,13,2020-03-28
149,Beijing,1,13,2020-03-29
150,Beijing,3,13,2020-03-30
151,Beijing,0,13,2020-03-31
152,Beijing,2,13,2020-04-01
153,Beijing,1,13,2020-04-02
154,Beijing,2,13,2020-04-03
155,Beijing,1,13,2020-04-04
156,Beijing,1,13,2020-04-05
157,Beijing,0,13,2020-04-06
158,Beijing,1,13,2020-04-07
159,Beijing,0,13,2020-04-08
160,Beijing,0,13,2020-04-09
161,Beijing,1,13,2020-04-10
162,Beijing,0,13,2020-04-11
163,Beijing,0,13,2020-04-12
164,Beijing,0,13,2020-04-13
165,Beijing,1,13,2020-04-14
166,Beijing,3,13,2020-04-15
167,Beijing,0,13,2020-04-16
168,Beijing,0,13,2020-04-17
169,Beijing,0,13,2020-04-18
170,Beijing,0,13,2020-04-19
171,Beijing,0,13,2020-04-20
172,Beijing,0,13,2020-04-21
173,Beijing,0,13,2020-04-22
174,Beijing,0,13,2020-04-23
175,Beijing,0,13,2020-04-24
176,Beijing,0,13,2020-04-25
177,Beijing,0,13,2020-04-26
178,Beijing,0,13,2020-04-27
179,Beijing,0,13,2020-04-28
180,Beijing,0,13,2020-04-29
181,Beijing,0,13,2020-04-30
182,Beijing,0,13,2020-05-01
183,Beijing,0,13,2020-05-02
184,Beijing,0,13,2020-05-03
185,Beijing,0,13,2020-05-04
186,Beijing,0,13,2020-05-05
187,Beijing,0,13,2020-05-06
188,Beijing,0,13,2020-05-07
189,Beijing,0,13,2020-05-08
190,Beijing,0,13,2020-05-09
191,Beijing,0,13,2020-05-10
192,Beijing,0,13,2020-05-11
193,Beijing,0,13,2020-05-12
194,Beijing,0,13,2020-05-13
195,Beijing,0,13,2020-05-14
196,Beijing,0,13,2020-05-15
197,Beijing,0,13,2020-05-16
198,Beijing,0,13,2020-05-17
199,Beijing,0,13,2020-05-18
200,Beijing,0,13,2020-05-19
201,Beijing,0,13,2020-05-20
202,Beijing,0,13,2020-05-21
203,Beijing,0,13,2020-05-22
204,Beijing,0,13,2020-05-23
205,Beijing,0,13,2020-05-24
206,Beijing,0,13,2020-05-25
207,Beijing,0,13,2020-05-26
208,Beijing,0,13,2020-05-27
209,Beijing,0,13,2020-05-28
210,Beijing,0,13,2020-05-29
211,Beijing,0,13,2020-05-30
212,Beijing,0,13,2020-05-31
213,Beijing,0,13,2020-06-01
214,Beijing,0,13,2020-06-02
215,Beijing,0,13,2020-06-03
216,Beijing,0,13,2020-06-04
217,Beijing,0,13,2020-06-05
218,Beijing,0,13,2020-06-06
219,Beijing,0,13,2020-06-07
220,Beijing,0,13,2020-06-08
221,Beijing,0,13,2020-06-09
222,Beijing,0,13,2020-06-10
223,Beijing,1,13,2020-06-11
224,Beijing,6,13,2020-06-12
225,Beijing,36,13,2020-06-13
226,Beijing,36,13,2020-06-14
227,Beijing,27,13,2020-06-15
228,Beijing,31,13,2020-06-16
0,Shanghai,0,14,2019-11-01
1,Shanghai,0,14,2019-11-02
2,Shanghai,0,14,2019-11-03
3,Shanghai,0,14,2019-11-04
4,Shanghai,0,14,2019-11-05
5,Shanghai,0,14,2019-11-06
6,Shanghai,0,14,2019-11-07
7,Shanghai,0,14,2019-11-08
8,Shanghai,0,14,2019-11-09
9,Shanghai,0,14,2019-11-10
10,Shanghai,0,14,2019-11-11
11,Shanghai,0,14,2019-11-12
12,Shanghai,0,14,2019-11-13
13,Shanghai,0,14,2019-11-14
14,Shanghai,0,14,2019-11-15
15,Shanghai,0,14,2019-11-16
16,Shanghai,0,14,2019-11-17
17,Shanghai,0,14,2019-11-18
18,Shanghai,0,14,2019-11-19
19,Shanghai,0,14,2019-11-20
20,Shanghai,0,14,2019-11-21
21,Shanghai,0,14,2019-11-22
22,Shanghai,0,14,2019-11-23
23,Shanghai,0,14,2019-11-24
24,Shanghai,0,14,2019-11-25
25,Shanghai,0,14,2019-11-26
26,Shanghai,0,14,2019-11-27
27,Shanghai,0,14,2019-11-28
28,Shanghai,0,14,2019-11-29
29,Shanghai,0,14,2019-11-30
30,Shanghai,0,14,2019-12-01
31,Shanghai,0,14,2019-12-02
32,Shanghai,0,14,2019-12-03
33,Shanghai,0,14,2019-12-04
34,Shanghai,0,14,2019-12-05
35,Shanghai,0,14,2019-12-06
36,Shanghai,0,14,2019-12-07
37,Shanghai,0,14,2019-12-08
38,Shanghai,0,14,2019-12-09
39,Shanghai,0,14,2019-12-10
40,Shanghai,0,14,2019-12-11
41,Shanghai,0,14,2019-12-12
42,Shanghai,0,14,2019-12-13
43,Shanghai,0,14,2019-12-14
44,Shanghai,0,14,2019-12-15
45,Shanghai,0,14,2019-12-16
46,Shanghai,0,14,2019-12-17
47,Shanghai,0,14,2019-12-18
48,Shanghai,0,14,2019-12-19
49,Shanghai,0,14,2019-12-20
50,Shanghai,0,14,2019-12-21
51,Shanghai,0,14,2019-12-22
52,Shanghai,0,14,2019-12-23
53,Shanghai,0,14,2019-12-24
54,Shanghai,0,14,2019-12-25
55,Shanghai,0,14,2019-12-26
56,Shanghai,0,14,2019-12-27
57,Shanghai,0,14,2019-12-28
58,Shanghai,0,14,2019-12-29
59,Shanghai,0,14,2019-12-30
60,Shanghai,0,14,2019-12-31
61,Shanghai,0,14,2020-01-01
62,Shanghai,0,14,2020-01-02
63,Shanghai,0,14,2020-01-03
64,Shanghai,0,14,2020-01-04
65,Shanghai,0,14,2020-01-05
66,Shanghai,0,14,2020-01-06
67,Shanghai,0,14,2020-01-07
68,Shanghai,0,14,2020-01-08
69,Shanghai,0,14,2020-01-09
70,Shanghai,0,14,2020-01-10
71,Shanghai,0,14,2020-01-11
72,Shanghai,0,14,2020-01-12
73,Shanghai,0,14,2020-01-13
74,Shanghai,0,14,2020-01-14
75,Shanghai,0,14,2020-01-15
76,Shanghai,0,14,2020-01-16
77,Shanghai,0,14,2020-01-17
78,Shanghai,0,14,2020-01-18
79,Shanghai,0,14,2020-01-19
80,Shanghai,2,14,2020-01-20
81,Shanghai,7,14,2020-01-21
82,Shanghai,7,14,2020-01-22
83,Shanghai,4,14,2020-01-23
84,Shanghai,13,14,2020-01-24
85,Shanghai,7,14,2020-01-25
86,Shanghai,13,14,2020-01-26
87,Shanghai,13,14,2020-01-27
88,Shanghai,14,14,2020-01-28
89,Shanghai,21,14,2020-01-29
90,Shanghai,27,14,2020-01-30
91,Shanghai,25,14,2020-01-31
92,Shanghai,24,14,2020-02-01
93,Shanghai,16,14,2020-02-02
94,Shanghai,15,14,2020-02-03
95,Shanghai,25,14,2020-02-04
96,Shanghai,21,14,2020-02-05
97,Shanghai,21,14,2020-02-06
98,Shanghai,12,14,2020-02-07
99,Shanghai,11,14,2020-02-08
100,Shanghai,3,14,2020-02-09
101,Shanghai,7,14,2020-02-10
102,Shanghai,4,14,2020-02-11
103,Shanghai,7,14,2020-02-12
104,Shanghai,5,14,2020-02-13
105,Shanghai,8,14,2020-02-14
106,Shanghai,2,14,2020-02-15
107,Shanghai,3,14,2020-02-16
108,Shanghai,2,14,2020-02-17
109,Shanghai,0,14,2020-02-18
110,Shanghai,0,14,2020-02-19
111,Shanghai,1,14,2020-02-20
112,Shanghai,0,14,2020-02-21
113,Shanghai,1,14,2020-02-22
114,Shanghai,0,14,2020-02-23
115,Shanghai,0,14,2020-02-24
116,Shanghai,1,14,2020-02-25
117,Shanghai,1,14,2020-02-26
118,Shanghai,0,14,2020-02-27
119,Shanghai,0,14,2020-02-28
120,Shanghai,0,14,2020-02-29
121,Shanghai,0,14,2020-03-01
122,Shanghai,1,14,2020-03-02
123,Shanghai,0,14,2020-03-03
124,Shanghai,0,14,2020-03-04
126,Shanghai,3,14,2020-03-06
127,Shanghai,0,14,2020-03-07
128,Shanghai,0,14,2020-03-08
129,Shanghai,0,14,2020-03-09
130,Shanghai,2,14,2020-03-10
131,Shanghai,0,14,2020-03-11
132,Shanghai,2,14,2020-03-12
133,Shanghai,4,14,2020-03-13
134,Shanghai,3,14,2020-03-14
135,Shanghai,2,14,2020-03-15
136,Shanghai,3,14,2020-03-16
137,Shanghai,3,14,2020-03-17
138,Shanghai,2,14,2020-03-18
139,Shanghai,8,14,2020-03-19
140,Shanghai,9,14,2020-03-20
141,Shanghai,14,14,2020-03-21
142,Shanghai,10,14,2020-03-22
143,Shanghai,10,14,2020-03-23
144,Shanghai,19,14,2020-03-24
145,Shanghai,18,14,2020-03-25
146,Shanghai,17,14,2020-03-26
147,Shanghai,17,14,2020-03-27
148,Shanghai,7,14,2020-03-28
149,Shanghai,6,14,2020-03-29
150,Shanghai,11,14,2020-03-30
151,Shanghai,7,14,2020-03-31
152,Shanghai,6,14,2020-04-01
153,Shanghai,4,14,2020-04-02
154,Shanghai,3,14,2020-04-03
155,Shanghai,2,14,2020-04-04
156,Shanghai,5,14,2020-04-05
157,Shanghai,2,14,2020-04-06
158,Shanghai,5,14,2020-04-07
159,Shanghai,9,14,2020-04-08
160,Shanghai,3,14,2020-04-09
161,Shanghai,0,14,2020-04-10
162,Shanghai,52,14,2020-04-11
163,Shanghai,11,14,2020-04-12
164,Shanghai,0,14,2020-04-13
165,Shanghai,4,14,2020-04-14
166,Shanghai,6,14,2020-04-15
167,Shanghai,0,14,2020-04-16
168,Shanghai,0,14,2020-04-17
169,Shanghai,7,14,2020-04-18
170,Shanghai,3,14,2020-04-19
171,Shanghai,0,14,2020-04-20
172,Shanghai,1,14,2020-04-21
173,Shanghai,1,14,2020-04-22
174,Shanghai,1,14,2020-04-23
175,Shanghai,0,14,2020-04-24
176,Shanghai,1,14,2020-04-25
177,Shanghai,0,14,2020-04-26
178,Shanghai,2,14,2020-04-27
179,Shanghai,1,14,2020-04-28
180,Shanghai,2,14,2020-04-29
181,Shanghai,5,14,2020-04-30
182,Shanghai,0,14,2020-05-01
183,Shanghai,1,14,2020-05-02
184,Shanghai,2,14,2020-05-03
185,Shanghai,1,14,2020-05-04
186,Shanghai,0,14,2020-05-05
187,Shanghai,1,14,2020-05-06
188,Shanghai,0,14,2020-05-07
189,Shanghai,0,14,2020-05-08
190,Shanghai,2,14,2020-05-09
191,Shanghai,0,14,2020-05-10
192,Shanghai,0,14,2020-05-11
193,Shanghai,1,14,2020-05-12
194,Shanghai,0,14,2020-05-13
195,Shanghai,0,14,2020-05-14
196,Shanghai,5,14,2020-05-15
197,Shanghai,0,14,2020-05-16
198,Shanghai,1,14,2020-05-17
199,Shanghai,0,14,2020-05-18
200,Shanghai,0,14,2020-05-19
201,Shanghai,1,14,2020-05-20
202,Shanghai,0,14,2020-05-21
203,Shanghai,0,14,2020-05-22
204,Shanghai,1,14,2020-05-23
205,Shanghai,0,14,2020-05-24
206,Shanghai,1,14,2020-05-25
207,Shanghai,1,14,2020-05-26
208,Shanghai,1,14,2020-05-27
209,Shanghai,0,14,2020-05-28
210,Shanghai,1,14,2020-05-29
211,Shanghai,0,14,2020-05-30
212,Shanghai,0,14,2020-05-31
213,Shanghai,1,14,2020-06-01
214,Shanghai,0,14,2020-06-02
215,Shanghai,0,14,2020-06-03
216,Shanghai,4,14,2020-06-04
217,Shanghai,0,14,2020-06-05
218,Shanghai,0,14,2020-06-06
219,Shanghai,1,14,2020-06-07
220,Shanghai,0,14,2020-06-08
221,Shanghai,0,14,2020-06-09
222,Shanghai,6,14,2020-06-10
223,Shanghai,5,14,2020-06-11
224,Shanghai,1,14,2020-06-12
225,Shanghai,1,14,2020-06-13
226,Shanghai,1,14,2020-06-14
227,Shanghai,3,14,2020-06-15
228,Shanghai,0,14,2020-06-16
0,Hebei,0,15,2019-11-01
1,Hebei,0,15,2019-11-02
2,Hebei,0,15,2019-11-03
3,Hebei,0,15,2019-11-04
4,Hebei,0,15,2019-11-05
5,Hebei,0,15,2019-11-06
6,Hebei,0,15,2019-11-07
7,Hebei,0,15,2019-11-08
