alpha,sigma
2.8731978795521043,7.0392938102003235
3.4984707185324635,7.269554038481667
2.3792889111654363,7.158759504418418
1.7482161567142134,7.8382344304543565
2.636048425656966,6.878867369617872
2.8878142582177597,7.3257823815327185
3.439932367180739,7.546196522358537
2.2477257302963354,7.956148930219275
2.7574355372598,7.25511854627454
2.2707712687753188,7.329486326605879
2.681182876128353,7.047927042315552
3.2231823013882823,6.386634961646504
3.609642660275182,6.845664800186153
3.353000457232426,6.920099809472625
2.8905986502495997,6.143714188656713
3.7553107414700686,6.777708973995418
2.8394071421871505,7.190199513394593
2.485152737287311,7.443016566901773
3.278805421311638,7.404800327961671
2.925942692128716,6.61967930700809
3.5263319309789214,7.303314572507857
1.8975982395909097,10.455227977197275
2.757046708623584,7.934750446321713
3.223514421138899,6.785007955381025
3.3630838215427565,7.503806080703945
2.934288130071253,7.9063439451878255
3.162198498221833,6.674681501739283
2.620063476640004,8.433585492069872
1.9403498542283732,7.499222383642346
3.6270018303688265,6.778423724116124
3.6308817351721916,6.63474160464144
3.337133811869105,6.67617001430711
4.383892009518739,7.556956343636377
3.0808137609652353,7.16647111519853
3.4547775249761226,6.27121397107547
2.9450142891841518,7.853911067074194
2.8448146765929367,6.824671929241605
3.872369998401866,7.226891714908906
2.7538878572205814,7.849335636400428
3.1495728736435757,6.755149477278536
2.3907800280596767,6.708636517167499
2.706451954246089,7.671136417057709
4.801333282301794,7.155583636167019
2.572530574748854,7.805797706452911
3.9399318866033317,6.796935320309939
3.860096628306719,7.546898240853319
2.4137132931850545,6.855662276740892
2.4252711980598005,7.954991771827618
1.931098963482028,8.325090615137528
2.882565439061987,7.080820601939288
3.5124899618899015,8.380009390656845
2.19265585197276,8.204607535059155
4.175009695996975,6.982959148408329
3.10466409455209,7.053118014331516
3.8230468936083777,7.402710349137884
2.8928522617334442,7.284260115814047
2.70306063177102,6.018512997919456
2.005869706130124,7.337548291194629
3.1952566791521266,6.979796087298709
3.0562796325324406,7.2469635871858
3.256350639016551,6.384117100573084
2.210967122610539,6.175208574896651
3.5233588060686873,7.908842017330072
3.087635804725201,7.274768373673367
3.135801578939742,6.96673339077406
2.4438708984162227,5.693288660458127
2.730207706345534,5.938067672905611
3.7196333582714938,6.680150887533938
3.69262135323183,7.272179410458352
2.806493847291527,6.674619140517084
3.2170721369695165,7.917363486780146
2.988259768925368,7.575059344646125
3.0909579170939643,7.137848835581641
2.5509245064201145,6.662552242851481
3.5801570836256142,6.699572656679287
3.125074456725081,7.787416404910491
2.4567365017629914,7.583674572385832
2.486941831086143,8.61962898404083
4.2798045541470335,6.708886605846252
3.271073365749019,7.028855641807924
3.060552558666624,8.159332852118798
2.580225761709889,6.093753310509546
3.5363896805697292,7.208451813212229
2.905139990807444,7.146936448627309
3.7574430954231586,7.281445435447127
2.9294425653231277,7.860446229850868
2.123055147561568,8.18990751894995
2.6126296296495353,7.767080179020843
3.8870777720437686,6.697184149486559
2.5830355790156387,6.510882347511705
3.5279407669964433,7.182126943173377
3.4146494562786294,6.694767698480219
2.7272126100371255,7.016083663012477
3.269866899760391,7.155835807253147
2.784542340446274,7.038023469547272
4.0345357564472195,6.58253032475907
2.735972207549517,7.8062188937551
1.781376376701318,9.36770268343034
2.7410379050042333,8.081682222019086
2.7983636853315397,8.15555488383085
2.724998507807756,6.596454897567165
3.0428224975786327,6.865524249632366
2.979446613392585,7.941169342079878
2.8804432349147118,7.4181910881137165
2.965877193434452,7.309283537804395
2.3537731993756212,6.881761786794519
2.8226538863553743,6.221715163950269
4.448462681484742,6.746547171159706
3.19720526599289,7.3473992726178645
2.76389980905752,7.332318197243865
3.4220342687394028,6.556915882887064
3.504709040713269,7.784039519516279
2.689338643719969,8.087340879725954
2.6345930301818457,7.863485572720371
3.029257091695072,7.054827331714299
2.798790054489525,7.295996056086452
3.3467785768835117,8.053306722934378
1.6783019988664047,8.177623395527212
3.0844522962170147,7.013604769736807
4.31935108612391,7.28349513147022
3.113473099994998,6.844642626983053
3.927966909099597,7.59482858870001
2.1125982443839963,8.32991301838733
3.8673929741166666,6.943411116270626
3.773418142208635,7.075192520078191
2.963378438562122,6.7202255375769635
3.017458217317201,7.216036535759283
2.981837182036347,6.9808903125217086
2.644173327805529,6.073190779490393
3.1383210138249953,7.753601330302805
3.491267597600083,6.864395830184243
2.985721798723042,6.8139614095845085
3.325248284355806,7.464167634061052
2.678381247207615,7.5094376545716175
2.691164085657203,6.80138972760447
3.071761201115546,7.187218922494522
2.0834926816030395,7.872642000053126
4.426258365840945,7.21389469107166
3.1824578594324935,7.33659517664645
2.5598045957557938,6.855800513281439
2.1041812482473956,5.958009218324594
2.413793411331013,6.124813691479118
3.3717948742391783,7.025524721638655
3.3038156433435835,6.367742605046447
2.624408348498558,7.616176654376854
3.0159088344228873,6.6227971270977015
3.5330279934200406,6.565560610537108
3.4486537138418694,6.488621667622171
3.824548910854387,6.969680233931404
3.4273905487568013,7.340058796844113
1.9582357932322083,7.222799023549915
1.8100083027417848,8.229458889283775
2.6767481291553072,7.768025842890505
3.032637654981355,7.1304499665380146
3.249617208012651,6.100613648788923
3.270369417303752,6.415058394713033
2.925972188000482,7.05134103683459
2.983641957927322,7.347173083137904
2.9236631423841057,7.008722785309534
3.4013371009790756,6.508764295534919
3.1987503193740845,7.098916519077813
3.173881307384455,6.948960774618079
2.3854986626866315,7.069218278439549
2.739579375265244,7.38540735071078
3.057032150290316,6.176892219739601
2.466489974078468,7.813945506928414
3.106986280925969,6.585388185649721
2.958094237906422,6.339196322567614
2.745792500178262,7.498631108573817
3.7085933551103962,7.6376637182473734
2.9706127748051747,9.027634134330313
2.539145449844148,6.878040193745916
2.218495309541999,8.086010097933451
3.639748169805222,7.648079578134521
3.299728988688432,7.453562555944757
3.650167251528629,6.769912314862093
3.1252229301769994,7.115427702717031
3.2669232982075496,7.138589005842173
2.5606792829027545,7.616875299434423
2.623047421722753,6.857679954652485
3.2915038659498492,6.795817553703347
4.56956516235219,7.098186012694932
2.6832606721855927,8.591686547278705
2.8262072757093244,7.80232170019021
3.1673693262658316,7.660410707135708
4.332632465564022,6.832764350803359
2.4147274405633463,8.028365094097351
3.117343254022862,7.03547869400876
3.819639478279056,7.053580789571885
3.849557125939462,6.4174481219919475
1.8472674295375622,8.20825284913275
3.619949044527137,6.518932823007211
1.5951807045673236,7.952379195952297
3.6196570551863734,6.283830938390246
3.4280593280595375,7.8709297918546
2.4179597182235453,7.6127728696236465
2.255684068554949,8.474571434297715
3.3973930385715323,6.890660259101901
3.3876773895378927,7.424064804009177
2.767796285876089,6.565766720882406
2.5344860444924127,6.908894740659057
2.565609397176691,6.705765924049331
2.7690620717176024,7.690733229228762
2.0529316996780405,7.192505415813223
3.238970960485518,7.961253602203217
4.535706291703939,6.923700776993705
3.8510089802723435,7.039575445362306
3.4823494304502693,7.07834784285546
3.3914013077236134,7.278981257810235
2.1758270784281994,8.48863665444744
3.48712326851022,8.206286579631856
2.116659759415228,6.481107026170786
3.383836785861708,7.561734474765745
2.607433523230822,6.8614696011032
3.18455329481629,6.954398863140498
2.8595987590568983,8.446653326639112
2.482226882821823,7.222339581955308
3.9583319228118325,7.633190173501618
3.505230869692235,7.211313858437128
2.6201181900498156,7.590126220479224
2.912518354767016,6.79138981405085
4.382236644125572,7.13506054131167
3.373060268930264,7.439629982967394
2.859750875788129,7.320057841957596
2.9689082577131396,6.873258483912854
3.7361294848418276,6.849810492330581
3.406447992835296,6.331246235359845
3.6426652855483552,7.597764874275585
1.8832214452599019,8.721673333489674
2.775284082894912,7.3072692055701
3.022150248516738,6.7493736358522245
3.515242752198301,7.358394231552394
3.817795144926631,6.4150548778385375
3.3491659902468407,6.77158677048876
2.581050264304238,6.625389287249041
3.8886312481601437,6.446187840833522
2.911007503520656,8.201423240234584
3.349604006876516,7.797749036440915
3.3063061756735683,7.583226729351653
4.230713974431213,7.02031889096159
2.7437230656812193,7.6133962557231865
3.354226129017674,6.552183367167683
2.6980492525072197,7.182034312154363
3.225321977636502,6.302200111653004
3.3526568158770655,7.188732770011332
2.855962523228173,8.25499639035072
3.9282377195056584,6.655844528023115
3.448052493924586,7.0481709120681035
3.253135600146919,7.219170112629389
3.269767927592352,7.2563944915931184
3.0363622154403607,7.505534448088215
3.5157537533886662,6.7533099736805084
2.7412587066004783,8.211170722987074
3.4285902921922773,6.398960018096067
2.4642595574612955,7.6606034150287075
2.711902901071217,6.498472304507948
1.9645873787118753,7.5796865074910205
3.0192295724231255,8.288383002911127
3.5746183524600856,6.906106473607976
3.0572587138874083,8.579731911574822
1.9952194759766975,8.54285781140566
3.501538922107534,6.815903650768753
3.5845598842882165,7.501346308215693
4.394652520374683,6.806709134681677
3.4680132048486043,6.924142121263869
3.659696970440495,6.1436391891431015
2.7691168878750694,6.912973061808904
3.3356756441534543,8.072480053260378
3.2763583940555994,6.900538208784139
3.3248677395010873,7.28540029024689
3.010618438997512,6.5949195504544935
2.5284848207313266,8.282168425625695
3.7353284137978124,6.553118582109186
3.321214295683299,7.674229528178804
2.9415065423660955,6.464487354510024
3.919171372295195,7.586474351939331
2.85798629011274,6.944046545561887
4.199048471498327,7.121674869937002
3.0255015241104806,6.811221767722242
2.2791198073498755,8.273911498723463
3.2390496018885973,6.68532375453287
2.5014809580857227,8.32426834983544
3.306318787277495,7.918036908203515
2.650270445270365,7.303428767920952
2.741445110336155,7.654233812548753
3.25906147928715,7.53992372654793
3.0221175488667558,6.717881093125766
2.418764033272177,8.22748447516495
3.028591463301329,7.270588740054792
2.641637661677128,7.66377420371559
3.092948243121894,7.356579801284112
3.4692290063535918,7.226526627788258
4.01964373813933,7.578241219922957
2.2050368505587814,7.43262727221673
2.8303879583460243,6.645069341661413
2.339940303760107,6.846537292737125
3.36378105590416,7.236218417901361
3.0614816959963305,7.644228812727106
2.92133333035445,7.853219759556792
2.8410404499289585,7.414065749695157
2.8404224662592763,6.893611466378003
3.8942456916178925,6.667242783720732
2.8762912389329953,7.2621579827052525
3.486372392205581,7.337204061138222
3.163538118042944,7.833032125441383
2.1153954671555337,8.13897140002188
3.0106850036784794,7.180848581294732
2.82654757451948,7.895071226777443
2.057545475543728,7.4997469157480285
2.4679203547831685,7.36124378074089
3.3215078524726604,6.349808232787804
2.7527684603502864,7.808956151131487
2.953213655861613,7.557216279000526
3.3423648167481264,7.6030031828519204
2.46270317023205,8.50338371875038
2.7895219222697696,6.526520865757418
2.6408598997740786,6.991511826708983
2.1052881334526816,9.062090380580274
2.6637521933172,6.553234889134934
2.2895991981798542,8.28619015393785
2.1625085100447863,8.251919648801797
3.091604803922046,6.542748079505285
3.9675571026914622,7.252628730957542
2.2649289972970847,7.3486750236679415
3.0883091972607932,7.560399555655493
3.020519228889532,7.013369517298382
2.322893993551196,7.317483305241876
2.9027902354858885,6.228318640724378
3.1177321104521147,7.1065843823438355
3.3733169613759055,6.5876227990559
3.4245445224361086,6.279774261542641
3.0763678083685786,7.1283948732982125
3.1622205574616946,6.494724360053625
1.898325646934198,8.819345435254744
3.574922820670849,7.6824879134083925
2.529890359263272,7.095540084119163
3.11572056680762,6.975910916633416
2.5810662638136823,9.255827661559362
2.054425312905508,7.9011530154306735
2.3631291981159857,7.598564620553208
3.563815206401835,6.466770394015005
3.2022951831872075,7.142872594449738
3.073529521389095,6.844955061388044
4.5140867105206395,7.277007768971684
3.1678440274681923,7.381125853866741
2.5913122262829464,7.5527240665767055
2.8341028128503125,7.150099493450305
3.2517137932084346,7.573424393909376
4.283286196277822,6.800195631949176
2.786251464480631,7.646892170491123
2.8590693881024842,6.695362259015962
2.8241777267026307,7.198040559894524
3.45193011252774,7.117296759080919
4.0998753435102255,6.669872741368979
3.014430999713472,7.12132786502415
3.1535229908754023,6.996514437654848
3.2999578031331653,7.2948495908037385
2.4077523828590075,6.6980999670186305
2.4216378080792658,7.098482275658726
2.7545182186065844,6.814239423205483
2.924219390751767,6.690698179381741
2.0837135991376265,8.537578467487712
3.505745046055151,6.8588355248658575
2.4831957543970664,7.471298463111518
3.3513791254419067,7.506433479381496
2.8053633830068727,7.823110791125606
3.4961776166857366,7.791787051083632
3.521900696167879,7.355247850472434
2.591925182046356,7.689145143531892
3.0464929333921633,6.747385275479058
2.607907034482978,7.946587894567391
2.0161431402231687,7.45329260702227
3.6185126400011045,6.387139313910488
2.9569661397488898,6.535181214087859
3.0897457823628995,7.589819428400446
1.8516689451158685,7.365157785363542
2.9115784690515376,7.726544687785622
2.9600843539360713,7.55949139920369
2.3634666755692058,7.232316835167953
2.425236451889409,7.240562816097118
2.2407602542695013,7.661952940141145
3.833082131110441,7.187821471701467
2.6108109085970788,7.885612497552193
2.4745312278413287,7.181695413574363
3.0051267401813697,6.205929306412628
3.350971499178476,7.523785479808126
3.8144226028264745,6.789388497519921
2.561730110500353,7.6362982997479145
3.562563342624644,7.826491055510869
3.948010495143418,7.70832528032497
2.2276496569174915,7.826285310068319
2.7853662183837313,6.708272827775823
3.4185387365115107,7.152896815457659
2.833191917598464,7.215267585496015
1.9675481258319465,7.580351515108152
