"sampno","shape","scale","size","weibull_alpha","weibull_sigma","imports_stop","export_prob","serial_interval","lnorm_mean","lnorm_sd","serial_interval_gamma_par1","serial_interval_gamma_par2","t_switch","K","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","lnlike"
24051,6.48194296760784,1.59957905762544,500,1.781658604208,6.67028562386553,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,3.11096876838999,0,0,1e-05,6.81844829662901,0,0,1e-05,1.8563969119006,0,0,1e-05,3.68847311345116,0,0,1e-05,0.940487930061315,0,0,1e-05,1.71689100848695,0,0,1e-05,1.03549726973187,0,0,1e-05,6.75005555774157,0,0,1e-05,2.11467488896418,0,0,1e-05,4.13346805324067,0,0,1e-05,9.96170643840538,0,0,1e-05,2.18841898697554,0,0,1e-05,0.916711108173749,0,0,1e-05,1.21657443732657,0,0,1e-05,0.712785239278933,0,0,1e-05,1.40049732816028,0,0,1e-05,1.74143387481176,0,0,1e-05,2.64951453314136,0,0,1e-05,1.37480894911833,0,0,1e-05,0.51885747080007,0,0,1e-05,3.31032387787863,0,0,1e-05,1.68829306561245,0,0,1e-05,7.69786605118024,0,0,1e-05,1.62333784541069,0,0,1e-05,3.10051116332718,-2857.03703441041
24061,6.48194296760784,1.59957905762544,500,1.781658604208,6.67028562386553,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,3.11096876838999,0,0,1e-05,6.81844829662901,0,0,1e-05,1.8563969119006,0,0,1e-05,3.68847311345116,0,0,1e-05,0.940487930061315,0,0,1e-05,1.71689100848695,0,0,1e-05,1.03549726973187,0,0,1e-05,6.75005555774157,0,0,1e-05,2.11467488896418,0,0,1e-05,4.13346805324067,0,0,1e-05,9.96170643840538,0,0,1e-05,2.18841898697554,0,0,1e-05,0.916711108173749,0,0,1e-05,1.21657443732657,0,0,1e-05,0.712785239278933,0,0,1e-05,1.28944667052976,0,0,1e-05,1.73089010554397,0,0,1e-05,2.64951453314136,0,0,1e-05,1.37480894911833,0,0,1e-05,0.507164105866784,0,0,1e-05,1.13850654185668,0,0,1e-05,1.68829306561245,0,0,1e-05,7.29869707458373,0,0,1e-05,2.00491551101377,0,0,1e-05,3.10051116332718,-2856.09579385207
24071,6.48194296760784,1.59957905762544,500,1.781658604208,6.76541178360388,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,2.86772389073119,0,0,1e-05,6.34189499216552,0,0,1e-05,1.83162489292545,0,0,1e-05,3.50805545366309,0,0,1e-05,0.940487930061315,0,0,1e-05,1.71689100848695,0,0,1e-05,1.03549726973187,0,0,1e-05,6.75005555774157,0,0,1e-05,2.11467488896418,0,0,1e-05,4.13346805324067,0,0,1e-05,9.96170643840538,0,0,1e-05,2.18841898697554,0,0,1e-05,0.916711108173749,0,0,1e-05,1.21657443732657,0,0,1e-05,0.712785239278933,0,0,1e-05,1.28944667052976,0,0,1e-05,1.73089010554397,0,0,1e-05,2.64951453314136,0,0,1e-05,1.37480894911833,0,0,1e-05,0.507164105866784,0,0,1e-05,1.13850654185668,0,0,1e-05,1.68829306561245,0,0,1e-05,7.29869707458373,0,0,1e-05,2.00491551101377,0,0,1e-05,3.10051116332718,-2854.67164154209
24081,6.48194296760784,1.59957905762544,500,1.781658604208,6.76541178360388,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,2.86772389073119,0,0,1e-05,6.34189499216552,0,0,1e-05,1.83162489292545,0,0,1e-05,3.50805545366309,0,0,1e-05,0.940487930061315,0,0,1e-05,1.71689100848695,0,0,1e-05,0.925879240188333,0,0,1e-05,6.75005555774157,0,0,1e-05,2.11467488896418,0,0,1e-05,4.13346805324067,0,0,1e-05,9.96170643840538,0,0,1e-05,2.18841898697554,0,0,1e-05,1.16063431628447,0,0,1e-05,1.19902521182387,0,0,1e-05,0.774770169162477,0,0,1e-05,1.28944667052976,0,0,1e-05,1.73089010554397,0,0,1e-05,2.64951453314136,0,0,1e-05,1.37480894911833,0,0,1e-05,0.507164105866784,0,0,1e-05,1.13850654185668,0,0,1e-05,1.68829306561245,0,0,1e-05,7.29869707458373,0,0,1e-05,2.00491551101377,0,0,1e-05,3.10051116332718,-2853.82910065727
24091,6.48194296760784,1.59957905762544,500,1.781658604208,6.76541178360388,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,2.86772389073119,0,0,1e-05,6.34189499216552,0,0,1e-05,1.83162489292545,0,0,1e-05,3.50805545366309,0,0,1e-05,0.940487930061315,0,0,1e-05,1.71689100848695,0,0,1e-05,0.925879240188333,0,0,1e-05,6.75005555774157,0,0,1e-05,2.11467488896418,0,0,1e-05,4.13346805324067,0,0,1e-05,9.96170643840538,0,0,1e-05,2.18841898697554,0,0,1e-05,1.16063431628447,0,0,1e-05,1.19902521182387,0,0,1e-05,0.774770169162477,0,0,1e-05,1.28944667052976,0,0,1e-05,1.73089010554397,0,0,1e-05,2.64951453314136,0,0,1e-05,1.06051661335616,0,0,1e-05,0.507164105866784,0,0,1e-05,1.44544598707914,0,0,1e-05,1.4804349443592,0,0,1e-05,7.29869707458373,0,0,1e-05,1.62257628283148,0,0,1e-05,3.10051116332718,-2852.21253008613
24101,6.42446264722618,1.61178550637188,500,1.781658604208,6.76541178360388,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,3.22961619839414,0,0,1e-05,7.14716005623641,0,0,1e-05,2.07203384018576,0,0,1e-05,3.50805545366309,0,0,1e-05,0.940487930061315,0,0,1e-05,1.71689100848695,0,0,1e-05,0.925879240188333,0,0,1e-05,6.75005555774157,0,0,1e-05,2.11467488896418,0,0,1e-05,4.13346805324067,0,0,1e-05,9.96170643840538,0,0,1e-05,2.18841898697554,0,0,1e-05,1.16063431628447,0,0,1e-05,1.19902521182387,0,0,1e-05,0.774770169162477,0,0,1e-05,1.28944667052976,0,0,1e-05,1.73089010554397,0,0,1e-05,2.64951453314136,0,0,1e-05,1.06051661335616,0,0,1e-05,0.507164105866784,0,0,1e-05,1.44544598707914,0,0,1e-05,1.4804349443592,0,0,1e-05,7.29869707458373,0,0,1e-05,1.62257628283148,0,0,1e-05,3.10051116332718,-2853.03603981849
24111,6.42446264722618,1.61178550637188,500,1.781658604208,6.76541178360388,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,3.22961619839414,0,0,1e-05,7.14716005623641,0,0,1e-05,2.07203384018576,0,0,1e-05,3.50805545366309,0,0,1e-05,0.940487930061315,0,0,1e-05,1.71689100848695,0,0,1e-05,1.24504688024311,0,0,1e-05,7.06112698517612,0,0,1e-05,2.11467488896418,0,0,1e-05,3.68588132593402,0,0,1e-05,9.47374832319683,0,0,1e-05,2.08114002619451,0,0,1e-05,1.16063431628447,0,0,1e-05,1.56915886747239,0,0,1e-05,0.774770169162477,0,0,1e-05,1.28944667052976,0,0,1e-05,1.73089010554397,0,0,1e-05,2.64951453314136,0,0,1e-05,1.06051661335616,0,0,1e-05,0.507164105866784,0,0,1e-05,1.44544598707914,0,0,1e-05,1.4804349443592,0,0,1e-05,7.29869707458373,0,0,1e-05,1.62257628283148,0,0,1e-05,3.10051116332718,-2851.80414246366
24121,6.42446264722618,1.61178550637188,500,1.781658604208,6.76541178360388,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,3.22961619839414,0,0,1e-05,7.14716005623641,0,0,1e-05,2.07203384018576,0,0,1e-05,3.50805545366309,0,0,1e-05,0.940487930061315,0,0,1e-05,1.71689100848695,0,0,1e-05,1.24504688024311,0,0,1e-05,7.06112698517612,0,0,1e-05,2.11467488896418,0,0,1e-05,3.68588132593402,0,0,1e-05,9.47374832319683,0,0,1e-05,2.08114002619451,0,0,1e-05,1.16063431628447,0,0,1e-05,1.56915886747239,0,0,1e-05,0.774770169162477,0,0,1e-05,1.28944667052976,0,0,1e-05,1.73667990592864,0,0,1e-05,2.46579929469938,0,0,1e-05,1.03479525993237,0,0,1e-05,0.507164105866784,0,0,1e-05,1.95852152530658,0,0,1e-05,1.51442073467725,0,0,1e-05,7.29869707458373,0,0,1e-05,1.62257628283148,0,0,1e-05,3.10051116332718,-2851.76440495343
24131,6.48646563457453,1.57202035075535,500,1.781658604208,6.89915883620937,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,2.66431654577096,0,0,1e-05,5.79991918671162,0,0,1e-05,2.07203384018576,0,0,1e-05,3.67040148527153,0,0,1e-05,0.913032258204582,0,0,1e-05,1.71689100848695,0,0,1e-05,1.24504688024311,0,0,1e-05,7.06112698517612,0,0,1e-05,2.11467488896418,0,0,1e-05,3.68588132593402,0,0,1e-05,9.47374832319683,0,0,1e-05,2.08114002619451,0,0,1e-05,1.16063431628447,0,0,1e-05,1.56915886747239,0,0,1e-05,0.774770169162477,0,0,1e-05,1.28944667052976,0,0,1e-05,1.73667990592864,0,0,1e-05,2.46579929469938,0,0,1e-05,1.03479525993237,0,0,1e-05,0.507164105866784,0,0,1e-05,1.95852152530658,0,0,1e-05,1.51442073467725,0,0,1e-05,7.29869707458373,0,0,1e-05,1.62257628283148,0,0,1e-05,3.10051116332718,-2855.24391799439
24141,6.48646563457453,1.57202035075535,500,1.781658604208,6.89915883620937,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,2.66431654577096,0,0,1e-05,5.79991918671162,0,0,1e-05,2.07203384018576,0,0,1e-05,3.67040148527153,0,0,1e-05,0.913032258204582,0,0,1e-05,1.66122029258407,0,0,1e-05,1.04643556959489,0,0,1e-05,6.91268421636572,0,0,1e-05,2.07587355223689,0,0,1e-05,3.54804097751321,0,0,1e-05,9.47374832319683,0,0,1e-05,2.08114002619451,0,0,1e-05,1.16063431628447,0,0,1e-05,1.56915886747239,0,0,1e-05,0.714824117420575,0,0,1e-05,1.28944667052976,0,0,1e-05,1.73667990592864,0,0,1e-05,2.46579929469938,0,0,1e-05,1.03479525993237,0,0,1e-05,0.507164105866784,0,0,1e-05,1.95852152530658,0,0,1e-05,1.51442073467725,0,0,1e-05,7.29869707458373,0,0,1e-05,1.62257628283148,0,0,1e-05,3.10051116332718,-2852.07681935291
24151,6.48646563457453,1.57202035075535,500,1.781658604208,6.89915883620937,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,2.66431654577096,0,0,1e-05,5.79991918671162,0,0,1e-05,2.07203384018576,0,0,1e-05,3.67040148527153,0,0,1e-05,0.913032258204582,0,0,1e-05,1.66122029258407,0,0,1e-05,1.04643556959489,0,0,1e-05,6.91268421636572,0,0,1e-05,2.07587355223689,0,0,1e-05,3.54804097751321,0,0,1e-05,9.47374832319683,0,0,1e-05,2.08114002619451,0,0,1e-05,1.16063431628447,0,0,1e-05,1.56915886747239,0,0,1e-05,0.714824117420575,0,0,1e-05,0.990645560080566,0,0,1e-05,1.74597674924014,0,0,1e-05,2.67364775373414,0,0,1e-05,1.15527882944469,0,0,1e-05,0.54438179713767,0,0,1e-05,1.82940310698296,0,0,1e-05,1.40347888766545,0,0,1e-05,6.76622360245109,0,0,1e-05,1.75173814393374,0,0,1e-05,3.10051116332718,-2853.51946502683
24161,6.53794361530755,1.55807205843526,500,1.73941496354717,6.89915883620937,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,2.66431654577096,0,0,1e-05,5.79991918671162,0,0,1e-05,2.07308517098521,0,0,1e-05,3.60045290069366,0,0,1e-05,0.912386266088062,0,0,1e-05,1.66122029258407,0,0,1e-05,1.04643556959489,0,0,1e-05,6.91268421636572,0,0,1e-05,2.07587355223689,0,0,1e-05,3.54804097751321,0,0,1e-05,9.47374832319683,0,0,1e-05,2.08114002619451,0,0,1e-05,1.16063431628447,0,0,1e-05,1.56915886747239,0,0,1e-05,0.714824117420575,0,0,1e-05,0.990645560080566,0,0,1e-05,1.74597674924014,0,0,1e-05,2.67364775373414,0,0,1e-05,1.15527882944469,0,0,1e-05,0.54438179713767,0,0,1e-05,1.82940310698296,0,0,1e-05,1.40347888766545,0,0,1e-05,6.76622360245109,0,0,1e-05,1.75173814393374,0,0,1e-05,3.10051116332718,-2852.76282141322
24171,6.53794361530755,1.55807205843526,500,1.73941496354717,6.89915883620937,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,2.66431654577096,0,0,1e-05,5.79991918671162,0,0,1e-05,2.07308517098521,0,0,1e-05,3.60045290069366,0,0,1e-05,0.912386266088062,0,0,1e-05,1.64878850705348,0,0,1e-05,1.03039072817334,0,0,1e-05,6.93786877076467,0,0,1e-05,2.35408261711581,0,0,1e-05,3.08559681483413,0,0,1e-05,9.47374832319683,0,0,1e-05,2.08114002619451,0,0,1e-05,1.16063431628447,0,0,1e-05,1.56915886747239,0,0,1e-05,0.82740760285711,0,0,1e-05,0.990645560080566,0,0,1e-05,1.74597674924014,0,0,1e-05,2.67364775373414,0,0,1e-05,1.15527882944469,0,0,1e-05,0.54438179713767,0,0,1e-05,1.82940310698296,0,0,1e-05,1.40347888766545,0,0,1e-05,6.76622360245109,0,0,1e-05,1.75173814393374,0,0,1e-05,3.10051116332718,-2852.75096965037
24181,6.53794361530755,1.55807205843526,500,1.73941496354717,6.89915883620937,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,2.66431654577096,0,0,1e-05,5.79991918671162,0,0,1e-05,2.07308517098521,0,0,1e-05,3.60045290069366,0,0,1e-05,0.912386266088062,0,0,1e-05,1.64878850705348,0,0,1e-05,1.03039072817334,0,0,1e-05,6.93786877076467,0,0,1e-05,2.35408261711581,0,0,1e-05,3.08559681483413,0,0,1e-05,9.47374832319683,0,0,1e-05,2.08114002619451,0,0,1e-05,1.16063431628447,0,0,1e-05,1.56915886747239,0,0,1e-05,0.82740760285711,0,0,1e-05,1.16128676338962,0,0,1e-05,1.74597674924014,0,0,1e-05,2.31937151425458,0,0,1e-05,1.31332766919597,0,0,1e-05,0.520105541373177,0,0,1e-05,1.82940310698296,0,0,1e-05,1.38711055692494,0,0,1e-05,6.84302624695254,0,0,1e-05,1.70011532919769,0,0,1e-05,3.10051116332718,-2851.28833848209
24191,6.5542219297578,1.55807205843526,500,1.73941496354717,6.89915883620937,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,2.66431654577096,0,0,1e-05,6.92799474666,0,0,1e-05,2.07308517098521,0,0,1e-05,3.61351172300429,0,0,1e-05,0.984461046257867,0,0,1e-05,1.64878850705348,0,0,1e-05,1.03039072817334,0,0,1e-05,6.93786877076467,0,0,1e-05,2.35408261711581,0,0,1e-05,3.08559681483413,0,0,1e-05,9.47374832319683,0,0,1e-05,2.08114002619451,0,0,1e-05,1.16063431628447,0,0,1e-05,1.56915886747239,0,0,1e-05,0.82740760285711,0,0,1e-05,1.16128676338962,0,0,1e-05,1.74597674924014,0,0,1e-05,2.31937151425458,0,0,1e-05,1.31332766919597,0,0,1e-05,0.520105541373177,0,0,1e-05,1.82940310698296,0,0,1e-05,1.38711055692494,0,0,1e-05,6.84302624695254,0,0,1e-05,1.70011532919769,0,0,1e-05,3.10051116332718,-2851.3396902421
24201,6.5542219297578,1.55807205843526,500,1.73941496354717,6.89915883620937,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,2.66431654577096,0,0,1e-05,6.92799474666,0,0,1e-05,2.07308517098521,0,0,1e-05,3.61351172300429,0,0,1e-05,0.984461046257867,0,0,1e-05,1.65172917226966,0,0,1e-05,0.700944600358226,0,0,1e-05,6.93786877076467,0,0,1e-05,2.35408261711581,0,0,1e-05,3.75119290387991,0,0,1e-05,9.66877896061576,0,0,1e-05,2.27911742907882,0,0,1e-05,1.13853607744327,0,0,1e-05,1.56915886747239,0,0,1e-05,0.652402310485354,0,0,1e-05,1.16128676338962,0,0,1e-05,1.74597674924014,0,0,1e-05,2.31937151425458,0,0,1e-05,1.31332766919597,0,0,1e-05,0.520105541373177,0,0,1e-05,1.82940310698296,0,0,1e-05,1.38711055692494,0,0,1e-05,6.84302624695254,0,0,1e-05,1.70011532919769,0,0,1e-05,3.10051116332718,-2852.87581539148
24211,6.5542219297578,1.55807205843526,500,1.73941496354717,6.89915883620937,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,2.66431654577096,0,0,1e-05,6.92799474666,0,0,1e-05,2.07308517098521,0,0,1e-05,3.61351172300429,0,0,1e-05,0.984461046257867,0,0,1e-05,1.65172917226966,0,0,1e-05,0.700944600358226,0,0,1e-05,6.93786877076467,0,0,1e-05,2.35408261711581,0,0,1e-05,3.75119290387991,0,0,1e-05,9.66877896061576,0,0,1e-05,2.27911742907882,0,0,1e-05,1.13853607744327,0,0,1e-05,1.56915886747239,0,0,1e-05,0.652402310485354,0,0,1e-05,1.42949633796672,0,0,1e-05,1.74597674924014,0,0,1e-05,2.47827635180828,0,0,1e-05,1.31332766919597,0,0,1e-05,0.542640076817737,0,0,1e-05,1.82940310698296,0,0,1e-05,1.3607937860438,0,0,1e-05,6.84302624695254,0,0,1e-05,1.70011532919769,0,0,1e-05,2.84701866588042,-2852.04116197766
24221,6.56100030450715,1.55779590452043,500,1.73941496354717,6.93410415229162,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,2.66431654577096,0,0,1e-05,5.54935783356655,0,0,1e-05,2.07308517098521,0,0,1e-05,3.35518763773041,0,0,1e-05,0.914531557027506,0,0,1e-05,1.65172917226966,0,0,1e-05,0.700944600358226,0,0,1e-05,6.93786877076467,0,0,1e-05,2.35408261711581,0,0,1e-05,3.75119290387991,0,0,1e-05,9.66877896061576,0,0,1e-05,2.27911742907882,0,0,1e-05,1.13853607744327,0,0,1e-05,1.56915886747239,0,0,1e-05,0.652402310485354,0,0,1e-05,1.42949633796672,0,0,1e-05,1.74597674924014,0,0,1e-05,2.47827635180828,0,0,1e-05,1.31332766919597,0,0,1e-05,0.542640076817737,0,0,1e-05,1.82940310698296,0,0,1e-05,1.3607937860438,0,0,1e-05,6.84302624695254,0,0,1e-05,1.70011532919769,0,0,1e-05,2.84701866588042,-2853.15242267846
24231,6.56100030450715,1.55779590452043,500,1.73941496354717,6.93410415229162,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,2.66431654577096,0,0,1e-05,5.54935783356655,0,0,1e-05,2.07308517098521,0,0,1e-05,3.35518763773041,0,0,1e-05,0.914531557027506,0,0,1e-05,1.67582705316923,0,0,1e-05,0.700944600358226,0,0,1e-05,7.11633065279345,0,0,1e-05,2.35408261711581,0,0,1e-05,3.53301766142937,0,0,1e-05,9.66877896061576,0,0,1e-05,2.05370775957902,0,0,1e-05,1.13853607744327,0,0,1e-05,1.86092623192922,0,0,1e-05,0.652402310485354,0,0,1e-05,1.42949633796672,0,0,1e-05,1.74597674924014,0,0,1e-05,2.47827635180828,0,0,1e-05,1.31332766919597,0,0,1e-05,0.542640076817737,0,0,1e-05,1.82940310698296,0,0,1e-05,1.3607937860438,0,0,1e-05,6.84302624695254,0,0,1e-05,1.70011532919769,0,0,1e-05,2.84701866588042,-2850.97594230306
24241,6.56100030450715,1.55779590452043,500,1.73941496354717,6.93410415229162,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,2.66431654577096,0,0,1e-05,5.54935783356655,0,0,1e-05,2.07308517098521,0,0,1e-05,3.35518763773041,0,0,1e-05,0.914531557027506,0,0,1e-05,1.67582705316923,0,0,1e-05,0.700944600358226,0,0,1e-05,7.11633065279345,0,0,1e-05,2.35408261711581,0,0,1e-05,3.53301766142937,0,0,1e-05,9.66877896061576,0,0,1e-05,2.05370775957902,0,0,1e-05,1.13853607744327,0,0,1e-05,1.86092623192922,0,0,1e-05,0.652402310485354,0,0,1e-05,1.42949633796672,0,0,1e-05,1.87966389884693,0,0,1e-05,2.56056867329125,0,0,1e-05,1.31332766919597,0,0,1e-05,0.548736250364119,0,0,1e-05,1.82940310698296,0,0,1e-05,1.37916688090353,0,0,1e-05,6.84302624695254,0,0,1e-05,1.70011532919769,0,0,1e-05,2.84701866588042,-2849.42324853919
24251,6.59461329658539,1.55779590452043,500,1.73941496354717,6.93410415229162,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,3.00095859073567,0,0,1e-05,5.54935783356655,0,0,1e-05,2.07308517098521,0,0,1e-05,3.35518763773041,0,0,1e-05,0.914531557027506,0,0,1e-05,1.67582705316923,0,0,1e-05,0.700944600358226,0,0,1e-05,7.11633065279345,0,0,1e-05,2.35408261711581,0,0,1e-05,3.53301766142937,0,0,1e-05,9.66877896061576,0,0,1e-05,2.05370775957902,0,0,1e-05,1.13853607744327,0,0,1e-05,1.86092623192922,0,0,1e-05,0.652402310485354,0,0,1e-05,1.42949633796672,0,0,1e-05,1.87966389884693,0,0,1e-05,2.56056867329125,0,0,1e-05,1.31332766919597,0,0,1e-05,0.548736250364119,0,0,1e-05,1.82940310698296,0,0,1e-05,1.37916688090353,0,0,1e-05,6.84302624695254,0,0,1e-05,1.70011532919769,0,0,1e-05,2.84701866588042,-2848.64018116229
24261,6.59461329658539,1.55779590452043,500,1.73941496354717,6.93410415229162,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,3.00095859073567,0,0,1e-05,5.54935783356655,0,0,1e-05,2.07308517098521,0,0,1e-05,3.35518763773041,0,0,1e-05,0.914531557027506,0,0,1e-05,1.67582705316923,0,0,1e-05,0.700944600358226,0,0,1e-05,7.11633065279345,0,0,1e-05,2.35408261711581,0,0,1e-05,3.53301766142937,0,0,1e-05,9.89337989188686,0,0,1e-05,2.16140081842454,0,0,1e-05,1.0796497341328,0,0,1e-05,1.86092623192922,0,0,1e-05,0.623791175885569,0,0,1e-05,1.42949633796672,0,0,1e-05,1.87966389884693,0,0,1e-05,2.56056867329125,0,0,1e-05,1.31332766919597,0,0,1e-05,0.548736250364119,0,0,1e-05,1.82940310698296,0,0,1e-05,1.37916688090353,0,0,1e-05,6.84302624695254,0,0,1e-05,1.70011532919769,0,0,1e-05,2.84701866588042,-2847.99746323525
24271,6.59461329658539,1.55779590452043,500,1.73941496354717,6.93410415229162,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,3.00095859073567,0,0,1e-05,5.54935783356655,0,0,1e-05,2.07308517098521,0,0,1e-05,3.35518763773041,0,0,1e-05,0.914531557027506,0,0,1e-05,1.67582705316923,0,0,1e-05,0.700944600358226,0,0,1e-05,7.11633065279345,0,0,1e-05,2.35408261711581,0,0,1e-05,3.53301766142937,0,0,1e-05,9.89337989188686,0,0,1e-05,2.16140081842454,0,0,1e-05,1.0796497341328,0,0,1e-05,1.86092623192922,0,0,1e-05,0.623791175885569,0,0,1e-05,1.24105921129825,0,0,1e-05,1.85851721732724,0,0,1e-05,2.56056867329125,0,0,1e-05,1.40979409972537,0,0,1e-05,0.476831362770131,0,0,1e-05,1.82940310698296,0,0,1e-05,1.36434310776447,0,0,1e-05,6.84302624695254,0,0,1e-05,1.55244383898735,0,0,1e-05,2.84701866588042,-2848.09754938958
24281,6.5839865217064,1.53332559205482,500,1.73941496354717,6.93410415229162,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,3.00095859073567,0,0,1e-05,5.78239661236326,0,0,1e-05,1.99000993601569,0,0,1e-05,3.57749493420547,0,0,1e-05,0.994541135447195,0,0,1e-05,1.67582705316923,0,0,1e-05,0.700944600358226,0,0,1e-05,7.11633065279345,0,0,1e-05,2.35408261711581,0,0,1e-05,3.53301766142937,0,0,1e-05,9.89337989188686,0,0,1e-05,2.16140081842454,0,0,1e-05,1.0796497341328,0,0,1e-05,1.86092623192922,0,0,1e-05,0.623791175885569,0,0,1e-05,1.24105921129825,0,0,1e-05,1.85851721732724,0,0,1e-05,2.56056867329125,0,0,1e-05,1.40979409972537,0,0,1e-05,0.476831362770131,0,0,1e-05,1.82940310698296,0,0,1e-05,1.36434310776447,0,0,1e-05,6.84302624695254,0,0,1e-05,1.55244383898735,0,0,1e-05,2.84701866588042,-2847.24791452305
24291,6.5839865217064,1.53332559205482,500,1.73941496354717,6.93410415229162,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,3.00095859073567,0,0,1e-05,5.78239661236326,0,0,1e-05,1.99000993601569,0,0,1e-05,3.57749493420547,0,0,1e-05,0.994541135447195,0,0,1e-05,1.82685425934704,0,0,1e-05,0.762763758204428,0,0,1e-05,7.11633065279345,0,0,1e-05,2.25625043773036,0,0,1e-05,3.35704816560825,0,0,1e-05,9.89337989188686,0,0,1e-05,1.92883652346612,0,0,1e-05,1.00699380525327,0,0,1e-05,1.70571067689784,0,0,1e-05,0.623791175885569,0,0,1e-05,1.24105921129825,0,0,1e-05,1.85851721732724,0,0,1e-05,2.56056867329125,0,0,1e-05,1.40979409972537,0,0,1e-05,0.476831362770131,0,0,1e-05,1.82940310698296,0,0,1e-05,1.36434310776447,0,0,1e-05,6.84302624695254,0,0,1e-05,1.55244383898735,0,0,1e-05,2.84701866588042,-2846.53450867755
24301,6.5839865217064,1.53332559205482,500,1.73941496354717,6.93410415229162,54,1,4,1.4,0.466,5.23,0.87,48,133869.607379571,0.25,1,37,0,0,0,1e-05,3.00095859073567,0,0,1e-05,5.78239661236326,0,0,1e-05,1.99000993601569,0,0,1e-05,3.57749493420547,0,0,1e-05,0.994541135447195,0,0,1e-05,1.82685425934704,0,0,1e-05,0.762763758204428,0,0,1e-05,7.11633065279345,0,0,1e-05,2.25625043773036,0,0,1e-05,3.35704816560825,0,0,1e-05,9.89337989188686,0,0,1e-05,1.92883652346612,0,0,1e-05,1.00699380525327,0,0,1e-05,1.70571067689784,0,0,1e-05,0.623791175885569,0,0,1e-05,1.56703389504028,0,0,1e-05,1.81392794666499,0,0,1e-05,2.56056867329125,0,0,1e-05,1.46807520090593,0,0,1e-05,0.476831362770131,0,0,1e-05,1.82940310698296,0,0,1e-05,1.42922349657908,0,0,1e-05,6.01748827157783,0,0,1e-05,2.02414276959131,0,0,1e-05,3.03292778373545,-2848.37240270583
